file,sku,uid,status,message
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/EPTA STAGE 0/EPR145R.jpg,EPR145R,41159513,OK,"{
    ""image_id"": ""6a633b58e39ee1535130656c"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633b58e39ee1535130656c"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633b58e39ee1535130656c""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/EPTA STAGE 0/EPR146L.jpg,EPR146L,41159514,OK,"{
    ""image_id"": ""6a633b60e39ee13e52306514"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633b60e39ee13e52306514"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633b60e39ee13e52306514""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/EPTA STAGE 0/EPR146R.jpg,EPR146R,41159515,OK,"{
    ""image_id"": ""6a633b67e39ee11b52306534"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633b67e39ee11b52306534"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633b67e39ee11b52306534""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/EPTA STAGE 0/EPR149L.jpg,EPR149L,41159518,OK,"{
    ""image_id"": ""6a633b6be39ee10852306527"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633b6be39ee10852306527"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633b6be39ee10852306527""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/EPTA STAGE 0/EPR149R.jpg,EPR149R,41159519,OK,"{
    ""image_id"": ""6a633b6fe39ee14652306514"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633b6fe39ee14652306514"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633b6fe39ee14652306514""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/EPTA STAGE 0/EPR153L.jpg,EPR153L,41232102,OK,"{
    ""image_id"": ""6a633b73e39ee1fb50306604"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633b73e39ee1fb50306604"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633b73e39ee1fb50306604""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/EPTA STAGE 0/EPR153R.jpg,EPR153R,41232103,OK,"{
    ""image_id"": ""6a633b77be7ea004ee6461ed"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633b77be7ea004ee6461ed"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633b77be7ea004ee6461ed""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/EPTA STAGE 0/EPR155L.jpg,EPR155L,41159520,OK,"{
    ""image_id"": ""6a633b7ce39ee1c75130655c"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633b7ce39ee1c75130655c"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633b7ce39ee1c75130655c""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/EPTA STAGE 0/EPR155R.jpg,EPR155R,41159521,OK,"{
    ""image_id"": ""6a633b81be7ea054f96461b9"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633b81be7ea054f96461b9"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633b81be7ea054f96461b9""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/EPTA STAGE 0/EPR156L.jpg,EPR156L,41159522,OK,"{
    ""image_id"": ""6a633b88e39ee17a50306614"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633b88e39ee17a50306614"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633b88e39ee17a50306614""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/EPTA STAGE 0/EPR156R.jpg,EPR156R,41159523,OK,"{
    ""image_id"": ""6a633b8de39ee10852306533"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633b8de39ee10852306533"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633b8de39ee10852306533""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/EPTA STAGE 0/EPR158L.jpg,EPR158L,41159524,OK,"{
    ""image_id"": ""6a633b92e39ee14652306520"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633b92e39ee14652306520"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633b92e39ee14652306520""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/EPTA STAGE 0/EPR158R.jpg,EPR158R,41159525,OK,"{
    ""image_id"": ""6a633b97e39ee1fb50306611"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633b97e39ee1fb50306611"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633b97e39ee1fb50306611""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/W-FLO/GA04FLD.jpg,GA04FLD,41159536,OK,"{
    ""image_id"": ""6a633b9ce39ee1535130657f"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633b9ce39ee1535130657f"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633b9ce39ee1535130657f""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/W-FIX/GL01RID.jpg,GL01RID,41159537,OK,"{
    ""image_id"": ""6a633ba1e39ee1b751306546"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633ba1e39ee1b751306546"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633ba1e39ee1b751306546""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/W-FIX/GL06FID.jpg,GL06FID,41159538,OK,"{
    ""image_id"": ""6a633ba6e39ee1ec51306577"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633ba6e39ee1ec51306577"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633ba6e39ee1ec51306577""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/W-FIX/GL06RID.jpg,GL06RID,41159539,OK,"{
    ""image_id"": ""6a633badbe7ea04ff96461b9"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633badbe7ea04ff96461b9"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633badbe7ea04ff96461b9""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/HD01FI.jpg,HD01FI,41159557,OK,"{
    ""image_id"": ""6a633bb7e39ee11b5230654c"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633bb7e39ee11b5230654c"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633bb7e39ee11b5230654c""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FLO/HD01FL.jpg,HD01FL,41159558,OK,"{
    ""image_id"": ""6a633bbde39ee1ca4f306663"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633bbde39ee1ca4f306663"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633bbde39ee1ca4f306663""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/HD01RI.jpg,HD01RI,41159559,OK,"{
    ""image_id"": ""6a633bc3be7ea00cf06461e0"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633bc3be7ea00cf06461e0"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633bc3be7ea00cf06461e0""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FLO/HD01RL.jpg,HD01RL,41159560,OK,"{
    ""image_id"": ""6a633bcde39ee17a50306630"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633bcde39ee17a50306630"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633bcde39ee17a50306630""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/HUMMER/HD03FLD.jpg,HD03FLD,41159561,OK,"{
    ""image_id"": ""6a633bd4e39ee19152306517"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633bd4e39ee19152306517"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633bd4e39ee19152306517""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/HUMMER/HD03RLD.jpg,HD03RLD,41232105,OK,"{
    ""image_id"": ""6a633bdde39ee13b52306546"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633bdde39ee13b52306546"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633bdde39ee13b52306546""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/HUMMER/HD09FLD.jpg,HD09FLD,41159562,OK,"{
    ""image_id"": ""6a633be6e39ee1085230654f"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633be6e39ee1085230654f"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633be6e39ee1085230654f""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/HD292R.jpg,HD292R,41159563,OK,"{
    ""image_id"": ""6a633bf4e39ee10852306562"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633bf4e39ee10852306562"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633bf4e39ee10852306562""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FLO/HD292RFL.jpg,HD292RFL,41159564,OK,"{
    ""image_id"": ""6a633c00e39ee10852306575"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633c00e39ee10852306575"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633c00e39ee10852306575""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FLO/HD292SFL.jpg,HD292SFL,41159565,OK,"{
    ""image_id"": ""6a633c0be39ee1fb50306621"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633c0be39ee1fb50306621"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633c0be39ee1fb50306621""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/HDF.jpg,HDF,41159566,OK,"{
    ""image_id"": ""6a633c16be7ea033f26461e4"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633c16be7ea033f26461e4"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633c16be7ea033f26461e4""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FLO/HDFFL.jpg,HDFFL,41159567,OK,"{
    ""image_id"": ""6a633c22e39ee11b52306567"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633c22e39ee11b52306567"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633c22e39ee11b52306567""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/HDR.jpg,HDR,41159568,OK,"{
    ""image_id"": ""6a633c2fe39ee1fb50306656"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633c2fe39ee1fb50306656"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633c2fe39ee1fb50306656""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FLO/HDRFL.jpg,HDRFL,41159569,OK,"{
    ""image_id"": ""6a633c38e39ee1085230658f"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633c38e39ee1085230658f"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633c38e39ee1085230658f""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/HO02RI.jpg,HO02RI,41159570,OK,"{
    ""image_id"": ""6a633c41e39ee19152306563"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633c41e39ee19152306563"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633c41e39ee19152306563""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/HO03FI.jpg,HO03FI,41159571,OK,"{
    ""image_id"": ""6a633c4ae39ee1215330652e"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633c4ae39ee1215330652e"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633c4ae39ee1215330652e""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/HO03RI.jpg,HO03RI,41159572,OK,"{
    ""image_id"": ""6a633c53e39ee13b52306676"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633c53e39ee13b52306676"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633c53e39ee13b52306676""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/HO04FI.jpg,HO04FI,41159573,OK,"{
    ""image_id"": ""6a633c5be39ee17853306518"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633c5be39ee17853306518"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633c5be39ee17853306518""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/HO05FI.jpg,HO05FI,41159574,OK,"{
    ""image_id"": ""6a633c61be7ea01cf96461bf"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633c61be7ea01cf96461bf"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633c61be7ea01cf96461bf""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/HO05RI.jpg,HO05RI,41159575,OK,"{
    ""image_id"": ""6a633c6abe7ea0aed6646251"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633c6abe7ea0aed6646251"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633c6abe7ea0aed6646251""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/W-FIX/HO05RID.jpg,HO05RID,41159576,OK,"{
    ""image_id"": ""6a633c70e39ee17d53306516"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633c70e39ee17d53306516"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633c70e39ee17d53306516""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/W-FIX/HO06RID.jpg,HO06RID,41159577,OK,"{
    ""image_id"": ""6a633c78e39ee17753306516"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633c78e39ee17753306516"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633c78e39ee17753306516""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/HO07FI.jpg,HO07FI,41159578,OK,"{
    ""image_id"": ""6a633c80e39ee18153306514"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633c80e39ee18153306514"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633c80e39ee18153306514""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/W-FIX/HO09FID.jpg,HO09FID,41159579,OK,"{
    ""image_id"": ""6a633c87be7ea074d664627b"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633c87be7ea074d664627b"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633c87be7ea074d664627b""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/HO09RI.jpg,HO09RI,41159580,OK,"{
    ""image_id"": ""6a633c8fe39ee11b523065ae"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633c8fe39ee11b523065ae"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633c8fe39ee11b523065ae""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/W-FIX/HO09RID.jpg,HO09RID,41159581,OK,"{
    ""image_id"": ""6a633c95be7ea072f96461c5"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633c95be7ea072f96461c5"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633c95be7ea072f96461c5""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/HO13FI.jpg,HO13FI,41159582,OK,"{
    ""image_id"": ""6a633ca2e39ee1805330651a"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633ca2e39ee1805330651a"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633ca2e39ee1805330651a""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/W-FIX/HO13RID.jpg,HO13RID,41159583,OK,"{
    ""image_id"": ""6a633cabe39ee1785330653d"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633cabe39ee1785330653d"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633cabe39ee1785330653d""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/HO14FI.jpg,HO14FI,41159584,OK,"{
    ""image_id"": ""6a633cb2e39ee1ae53306515"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633cb2e39ee1ae53306515"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633cb2e39ee1ae53306515""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/HO17FI.jpg,HO17FI,41159585,OK,"{
    ""image_id"": ""6a633cb8e39ee1eb5230653a"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633cb8e39ee1eb5230653a"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633cb8e39ee1eb5230653a""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/W-FIX/HO17FID.jpg,HO17FID,41159586,OK,"{
    ""image_id"": ""6a633cc0e39ee13e52306567"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633cc0e39ee13e52306567"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633cc0e39ee13e52306567""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/W-FIX/HO18FID.jpg,HO18FID,41159588,OK,"{
    ""image_id"": ""6a633ccae39ee1b75330651b"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633ccae39ee1b75330651b"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633ccae39ee1b75330651b""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/HO18RI.jpg,HO18RI,41159589,OK,"{
    ""image_id"": ""6a633cd4e39ee17853306554"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633cd4e39ee17853306554"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633cd4e39ee17853306554""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/HO20FI.jpg,HO20FI,41159590,OK,"{
    ""image_id"": ""6a633cdde39ee185523065a3"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633cdde39ee185523065a3"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633cdde39ee185523065a3""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/W-FIX/HO20FID.jpg,HO20FID,41159591,OK,"{
    ""image_id"": ""6a633ce4e39ee1b753306537"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633ce4e39ee1b753306537"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633ce4e39ee1b753306537""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/HO21FI.jpg,HO21FI,41159592,OK,"{
    ""image_id"": ""6a633ceae39ee12353306549"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633ceae39ee12353306549"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633ceae39ee12353306549""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/W-FIX/HO21FID.jpg,HO21FID,41159593,OK,"{
    ""image_id"": ""6a633cefe39ee1eb53306528"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633cefe39ee1eb53306528"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633cefe39ee1eb53306528""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/W-FIX/HO21RID.jpg,HO21RID,41159594,OK,"{
    ""image_id"": ""6a633cf4e39ee17d53306535"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a633cf4e39ee17d53306535"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a633cf4e39ee17d53306535""
}"
